Comment	CommentSceneID	ID	Name	PresentID	Type	Tag	Fightgroup	SummonGroup	WalkSpeed	RunSpeed	FloatHeight	RotateSpeed	AttackSpeed	SkillCD	AttackProb	Sight	FightTogetherDis	BeLocked	InBornBuff	AttackBase	MagicAttackBase	MaxHP	Level	PhysicalDef	MagicDef	CritResist2	IconString	ElementDef	MobaExp	MobaExpRange	MobaKillNeedHint	PosIndex	HpSection	IsWander	Block	DynamicBlock	UsingGeneralCutscene	SoloShow	EndShow	Fov	AIStartTime	AIActionGap	IsFixedInCD	FashionTemplate	Highlight	UseMyMesh	ExtraReward	aihit	AiBehavior	InitEnmity	AlwaysHpBar	HideName	ratioleft	ratioright	ratioidle	ratiodistance	ratioskill	ratioexp	navigation	IsNavPingpong	HideInMiniMap	Access	SameBillBoard	HellDrop	PandoraDropIDs	DropIDs	BigMeleePoints	LinkCombo	CanBeManipulate	CritDamageDef	InheriteAtrribute	MaxSuperArmorA	MaxSuperArmorB	MaxSuperArmorC	SuperArmorRecoverSpeedA	SuperArmorRecoveryMaxA	SuperArmorBrokenBuffA	SuperArmorInvincibleTimeA	SuperArmorRecoverSpeedB	SuperArmorRecoveryMaxB	SuperArmorBrokenBuffB	SuperArmorInvincibleTimeB	SuperArmorRecoverSpeedC	SuperArmorRecoveryMaxC	SuperArmorBrokenBuffC	SuperArmorInvincibleTimeC	SuperArmorBrokenStrike	DoodadDrop
（熊猫食堂）-魔导	50035	49835	熊猫魔导	49805	6				2	3.5		10	100	100	0.5	50	10			211766	211766	20160000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2026	TRUE			1	Monster	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（熊猫食堂）-贤者	50035	49836	熊猫贤者	49806	6				2	3.5		10	100	100	0.5	50	10			211766	211766	20160000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2027	TRUE			1	Monster	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（熊猫食堂）-祭司	50035	49837	熊猫祭司	49837	6				2	3.5		10	100	100	0.5	50	10			211766	211766	20160000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2028	TRUE			1	Monster	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（熊猫食堂）-工程	50035	49838	熊猫工程师	49808	6				3	3.5		10	100	100	0.5	50	10			211766	211766	20160000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2029	TRUE			1	Monster	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（熊猫食堂）-炼金	50035	49839	熊猫炼金	49809	6				2	3.5		10	100	100	0.5	50	10			211766	211766	20160000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2029	TRUE			1	Monster	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（熊猫食堂）龙之追随者	50035	49840	龙之追随者	3801	6				0.7	2		10	100	100	1	10	10			176472	176472	5040000	20											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
（熊猫食堂）暗杀者	50035	49841	暗杀者	43109	6				0.8	2		5	100	100	0.15	20	50			176472	176472	5040000	20											TRUE	TRUE		TRUE	FALSE	FALSE		2.5	1.5	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			80000	80000	80000														
（熊猫食堂）寒冰魔法师	50035	49842	寒冰魔法师	49812	6				0.8	1		5	100	100	0.15	20	50			176472	176472	5040000	20											TRUE	TRUE		TRUE	FALSE	FALSE		2.5	1.5	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			80000	80000	80000														
（熊猫食堂）地精炮台	50035	49843	地精炮台	43031	6				0	0		5	100	100	0.15	100	100			529416	529416	2016000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	TRUE		TRUE			1	Monster	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
（熊猫食堂）重甲兽人	50035	49844	重甲兽人	49814	6				1	2.3		10	100	100	0.15	100	100			176472	176472	5040000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			4800	4800	4800														
（熊猫食堂）真.贝思柯德	50035	49845	黑骑士贝思柯德	49815	1				0.5	0.5		10	100	100	1	15	10			352944	352944	97200000	20										6	FALSE	TRUE		FALSE	FALSE	TRUE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			9999999	9999999	9999999	30	15	2001=1		30	15	2001=1		30	15	2001=1			
（熊猫食堂）杰兰特	50035	49846	杰兰特	49816	2		1		1.3	5		10	100	100	1	500	10			564710	564710	244800000	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	FALSE		TRUE			1	Ally	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
（你猜我猜）-战士	50062	49847	恶魔战士	49824	2				3	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2032	TRUE			1	Monster_playerdance_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-弓箭手	50062	49848	恶魔弓箭手	49825	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2033	TRUE			1	Monster_playerdance2_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-魔法师	50062	49849	恶魔魔法师	49826	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2034	TRUE			1	Monster_playerdance3_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-牧师	50062	49850	恶魔牧师	49827	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2035	TRUE			1	Monster_playerdance4_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-学者	50062	49851	恶魔学者	49828	2				3	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2036	TRUE			1	Monster_playerdance5_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-刺客	50062	49852	恶魔刺客	49829	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2037	TRUE			1	Monster_playerdance6_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-战士-真	50062	49853	恶魔战士	49830	2				3	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2032	TRUE			1	Monster_playerdance_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-弓箭手-真	50062	49854	恶魔弓箭手	49831	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2033	TRUE			1	Monster_playerdance2_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-魔法师-真	50062	49855	恶魔魔法师	49832	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2034	TRUE			1	Monster_playerdance3_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-牧师-真	50062	49856	恶魔牧师	49833	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2035	TRUE			1	Monster_playerdance4_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-学者-真	50062	49857	恶魔学者	49834	2				3	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2036	TRUE			1	Monster_playerdance5_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-刺客-真	50062	49858	恶魔刺客	49835	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2037	TRUE			1	Monster_playerdance6_activity_ture	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-舞娘	50062	49859	恶魔舞娘	49859	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2038	TRUE			1	Monster_playerdance7_activity_fake	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
（你猜我猜）-舞娘-真	50062	49860	恶魔舞娘	49860	2				2	3.5		10	100	100	0.5	4	10			211766	211766	10	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	0.5	FALSE	2038	TRUE			1	Monster_playerdance7_activity_true	0			0.1	0.1	0.1	0.1	0.8	0		1									TRUE			9999999	9999999	9999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49900	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	81.93=13.3=161.86|93.93=13.3=161.86|93.93=13.3=143.86|81.93=13.3=143.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49901	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	81.93=13.3=167.86|81.93=13.3=143.86|87.93=13.3=143.86|87.93=13.3=167.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49902	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	105.93=13.3=161.86|87.93=13.3=161.86|87.93=13.3=149.86|93.93=13.3=149.86|93.93=13.3=155.86|105.93=13.3=155.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49903	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	105.93=13.3=167.86|105.93=13.3=161.86|81.93=13.3=161.86|81.93=13.3=167.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49904	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	105.93=13.3=179.86|99.93=13.3=179.86|99.93=13.3=173.86|105.93=13.3=173.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49905	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	81.93=13.3=179.86|93.93=13.3=179.86|93.93=13.3=173.86|81.93=13.3=173.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49906	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	93.93=13.3=179.86|99.93=13.3=179.86|99.93=13.3=167.86|83.93=13.3=167.86	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49907	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	82=13.3=186.5|82=13.3=189.5|105=13.3=189.5	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】白色幽灵	50026	49908	白色幽灵	49900	2		4		2	2		5	100	100	1	2	10		9103=1|70303=1	1000000	1000000	1000000	20											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	105.5=13.3=182|105.5=13.3=187|84=13.3=187	1	TRUE								FALSE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】变身小妖精	50026	49910	变身小妖精	49910	2		1		1	3		8	100	100	1	20	10			500	500	4000	20											FALSE	TRUE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Ally	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
【活动副本幽灵打蘑菇】绿蘑菇	50026	49911	绿蘑菇	49911	2				0	0		5	100	100	0	100	0			35294	35294	500000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】大大的绿蘑菇	50026	49912	有毒的绿蘑菇	49912	2				0	0		5	100	100	0	100	0		70301=1	35294	35294	500000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本幽灵打蘑菇】隐形加血光环怪	50026	49913	隐形加血光环怪	49913	2		4		0	0		5	100	100	1	50	10		70304=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		0.1	2	TRUE		FALSE			1	Monster_Nest	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
【活动副本幽灵打蘑菇】BOSS石人蒙塔	50026	49914	蒙塔	49914	1				0.8	3		5	100	100	0.15	40	10			10000	10000	5000000	20										6	FALSE	FALSE		FALSE	FALSE	TRUE	50	2.5	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
【活动副本疯狂的鸭子】蓝鸭子	50027	49920	蓝鸭子	49920	2				0	0		5	100	100	0	100	0			35294	35294	245	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本疯狂的鸭子】红鸭子	50027	49921	红鸭子	49921	2				0	0		5	100	100	0	100	0			35294	35294	245	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本疯狂的鸭子】超级幸运大黄鸭	50027	49922	超级幸运大黄鸭	49922	1				0.5	0.5		5	100	100	0.8	1.5	0			30000	30000	1500000	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0			0.2	0.2	0.2	0.2	0.2	0.2	172=25.11=17.2|184.2=25.11=17.2|184.2=25.11=29.4|172=25.11=29.4|172=25.11=17.2	1									TRUE			1200	1200	1200	25	15			25	15			25	15				
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49923	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	174=25.11=16|174=25.11=23	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49924	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	174=25.11=31|174=25.11=24	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49925	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	178=25.11=16|178=25.11=23	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49926	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	178=25.11=31|178=25.11=24	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49927	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	182=25.11=16|182=25.11=23	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49928	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	182=25.11=31|182=25.11=24	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49929	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	170.5=25.11=19.2|178=25.11=19.2	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49930	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	185=25.11=19.2|178.4=25.11=19.2	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49931	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	170.5=25.11=23.3|178=25.11=23.3	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49932	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	185=25.11=23.3|178.4=25.11=23.3	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49933	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	170.5=25.11=27.3|178=25.11=27.3	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本疯狂的鸭子】巡逻黑鸭子	50027	49934	巡逻黑鸭子	49923	2		4		1	1		5	100	100	0.8	1	0		9103=1|70303=1|70308=1	200000	200000	167700	20										6	FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		TRUE			1	Monster_2_10_around	0		TRUE	0.2	0.2	0.2	0.2	0.2	0.2	185=25.11=27.3|178.4=25.11=27.3	1	TRUE								TRUE			1200	1200	1200	25	15	9004=1		25	15	9004=1		25	15	9004=1			
【活动副本幽灵行动】白色幽灵	50028	49940	白色幽灵	49940	2	31	1		2	2		5	100	100	1	2	10		70311=1	7000000	7000000	50000	20											FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			1	Monster_2_10_around	0			0.2	0.2	0.2	0.2	0.2	0.2		1	TRUE								TRUE																			
【活动副本幽灵行动】绿蘑菇	50028	49941	绿蘑菇	49941	2		0		0	0		5	100	100	0	100	0			35294	35294	500000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0	TRUE		0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本幽灵行动】大大的绿蘑菇	50028	49942	大大的绿蘑菇	49942	6		0		0	0		5	100	100	0	100	0			35294	35294	1300000	20											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_mimic_greatadventure	0	TRUE		0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
【活动副本生存大挑战】隐形岩浆球怪	50029	49943	隐形岩浆球怪	49943	2		4		0	0		0	100	100	1	500	10			10000	10000	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本生存大挑战】隐形火墙怪	50029	49944	隐形火墙怪	49944	2		4		0	0		0	100	100	1	500	10		70353=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本生存大挑战】变身红色女妖	50029	49945	变身红色女妖	49945	2		1		1	3		8	100	100	1	20	10			500	500	4000	20											FALSE	TRUE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Ally	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
【活动副本疯狂炸弹人】变身炸弹兽人	50031	49946	变身炸弹兽人	49946	6		1		1.5	4		10	100	100	10	8	10			8301	8301	582305	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Monster	0			0	0	0.2	0	0.2	0.2		1									TRUE			1800	1800	1800														
【活动副本疯狂炸弹人】炸弹隐形怪一级	50031	49947	炸弹隐形怪一级	49947	2		4		0	0		0	100	100	1	500	10		70355=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_weekend_bomber1	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本疯狂炸弹人】炸弹隐形怪二级	50031	49948	炸弹隐形怪二级	49948	2		4		0	0		0	100	100	1	500	10		70355=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_weekend_bomber2	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本疯狂炸弹人】炸弹隐形怪三级	50031	49949	炸弹隐形怪三级	49949	2		4		0	0		0	100	100	1	500	10		70355=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_weekend_bomber3	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本生存大挑战】隐形火墙怪	50029	49950	隐形火墙打击点怪	49950	2		4		0	0		0	100	100	1	500	10		70353=1	738	738	16067	20											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.1	FALSE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0.2	0	0.2	0		1									TRUE																			
【活动副本怪物大乱斗】死亡骑士	50030	49951	死亡骑士	49951	2				0.6	0.6		10	100	100	1	30	10			1000000	1000000	1000000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	1	0.2		1									TRUE			99999999	99999999	99999999														
【活动副本怪物大乱斗】娜迦	50030	49952	女妖娜迦	49952	1				1.5	2.5		10	100	100	1	30	10			1000000	1000000	1000000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	1	0.2		1									TRUE			99999999	99999999	99999999														
【活动副本怪物大乱斗】兽人金	50030	49953	兽人金	49953	1				1.5	3.5		10	100	100	0.7	8	10			1000000	1000000	1000000	20											FALSE	FALSE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			99999999	99999999	99999999														
